0	40
0	4
0	15
0	20
0	30
0	16
0	45
0	35
0	39
0	12
0	38
0	36
0	27
0	25
0	37
0	23
0	28
0	29
0	24
0	0
0	5
0	11
0	22
0	18
0	17
0	43
0	8
0	10
0	34
0	21
0	3
0	19
0	44
0	32
0	46
0	13
0	2
0	26
0	1
0	41
0	6
0	33
0	31
0	7
0	9
0	47
0	14
0	42
1	51
1	58
1	50
1	12
1	48
1	25
1	64
1	56
1	52
1	59
1	54
1	63
1	14
1	53
1	43
1	61
1	9
1	6
1	49
1	66
1	27
1	60
1	20
1	62
1	55
1	57
1	65
2	25
2	51
2	88
2	33
2	85
2	95
2	72
2	73
2	93
2	92
2	87
2	67
2	77
2	19
2	86
2	22
2	83
2	79
2	75
2	69
2	97
2	82
2	4
2	44
2	68
2	74
2	70
2	47
2	76
2	89
2	20
2	98
2	78
2	81
2	1
2	94
2	52
2	91
2	7
2	99
2	80
2	35
2	96
2	40
2	84
2	71
2	90
3	110
3	71
3	105
3	26
3	112
3	44
3	108
3	115
3	51
3	97
3	103
3	100
3	107
3	104
3	111
3	109
3	113
3	114
3	46
3	102
3	106
3	101
4	99
4	134
4	136
4	34
4	129
4	127
4	137
4	40
4	131
4	120
4	121
4	124
4	118
4	128
4	95
4	125
4	35
4	135
4	122
4	52
4	69
4	119
4	132
4	126
4	116
4	133
4	130
4	115
4	123
4	114
4	117
5	51
5	84
5	139
5	85
5	138
5	151
5	32
5	141
5	142
5	34
5	149
5	152
5	144
5	143
5	150
5	147
5	140
5	6
5	146
5	153
5	148
5	145
6	167
6	154
6	160
6	113
6	181
6	184
6	22
6	170
6	6
6	172
6	103
6	165
6	125
6	173
6	76
6	176
6	157
6	27
6	174
6	166
6	164
6	120
6	87
6	179
6	168
6	180
6	182
6	169
6	161
6	162
6	171
6	158
6	178
6	159
6	109
6	20
6	177
6	32
6	155
6	163
6	183
6	156
6	175
7	188
7	205
7	152
7	192
7	1
7	207
7	206
7	189
7	195
7	196
7	6
7	203
7	194
7	190
7	197
7	199
7	198
7	210
7	141
7	187
7	201
7	169
7	202
7	42
7	204
7	193
7	208
7	157
7	186
7	53
7	191
7	209
7	185
7	24
7	107
7	200
8	219
8	211
8	217
8	220
8	179
8	227
8	218
8	215
8	144
8	226
8	221
8	225
8	222
8	57
8	213
8	209
8	214
8	212
8	141
8	224
8	223
8	180
8	37
8	216
9	237
9	243
9	248
9	230
9	175
9	165
9	132
9	241
9	247
9	239
9	231
9	139
9	246
9	233
9	236
9	245
9	16
9	137
9	229
9	244
9	240
9	232
9	238
9	66
9	32
9	242
9	228
9	183
9	235
9	234
10	254
10	190
10	215
10	251
10	261
10	269
10	263
10	249
10	227
10	250
10	241
10	267
10	257
10	264
10	258
10	252
10	255
10	268
10	256
10	161
10	259
10	231
10	91
10	253
10	262
10	89
10	265
10	260
10	160
10	266
11	218
11	283
11	280
11	290
11	300
11	272
11	195
11	273
11	281
11	182
11	285
11	160
11	270
11	135
11	296
11	120
11	293
11	292
11	297
11	286
11	282
11	295
11	109
11	271
11	32
11	289
11	284
11	277
11	287
11	249
11	278
11	279
11	80
11	298
11	288
11	301
11	102
11	291
11	275
11	262
11	302
11	276
11	196
11	299
11	274
11	294
12	41
12	323
12	328
12	305
12	308
12	327
12	195
12	322
12	288
12	321
12	247
12	315
12	128
12	313
12	39
12	310
12	329
12	165
12	147
12	311
12	325
12	319
12	317
12	320
12	314
12	303
12	316
12	211
12	318
12	309
12	312
12	307
12	258
12	119
12	304
12	326
12	324
12	306
13	342
13	345
13	346
13	347
13	330
13	155
13	80
13	332
13	336
13	337
13	335
13	340
13	142
13	333
13	331
13	192
13	339
13	344
13	83
13	316
13	334
13	348
13	338
13	71
13	343
13	194
13	341
14	360
14	377
14	361
14	157
14	355
14	349
14	362
14	375
14	284
14	371
14	354
14	367
14	93
14	358
14	51
14	357
14	106
14	223
14	351
14	119
14	366
14	369
14	370
14	91
14	374
14	350
14	283
14	277
14	372
14	365
14	373
14	363
14	352
14	364
14	353
14	166
14	356
14	359
14	376
14	81
14	368
15	395
15	397
15	389
15	379
15	383
15	386
15	381
15	378
15	285
15	44
15	380
15	388
15	194
15	385
15	400
15	403
15	169
15	387
15	402
15	384
15	382
15	394
15	390
15	405
15	10
15	404
15	347
15	396
15	322
15	39
15	279
15	393
15	398
15	399
15	401
15	240
15	391
15	392
15	101
16	337
16	421
16	411
16	402
16	420
16	104
16	422
16	417
16	414
16	407
16	408
16	412
16	406
16	416
16	23
16	423
16	409
16	413
16	418
16	410
16	419
16	415
16	405
16	324
16	349
17	323
17	255
17	318
17	426
17	329
17	430
17	437
17	451
17	453
17	46
17	455
17	443
17	445
17	204
17	438
17	428
17	436
17	429
17	447
17	454
17	444
17	172
17	354
17	433
17	434
17	450
17	435
17	456
17	427
17	439
17	442
17	167
17	449
17	103
17	448
17	398
17	431
17	121
17	409
17	432
17	446
17	440
17	441
17	424
17	425
17	452
18	464
18	444
18	472
18	175
18	487
18	489
18	470
18	476
18	458
18	459
18	477
18	273
18	462
18	466
18	460
18	475
18	461
18	467
18	87
18	480
18	401
18	471
18	386
18	486
18	485
18	469
18	473
18	91
18	457
18	468
18	490
18	488
18	479
18	463
18	256
18	262
18	483
18	269
18	60
18	484
18	73
18	465
18	474
18	481
18	456
18	478
18	42
18	482
19	480
19	499
19	492
19	64
19	501
19	496
19	493
19	503
19	495
19	231
19	507
19	502
19	506
19	497
19	491
19	505
19	494
19	508
19	135
19	498
19	377
19	509
19	500
19	504
19	243
19	294
20	511
20	523
20	510
20	68
20	473
20	514
20	39
20	531
20	520
20	524
20	527
20	169
20	513
20	518
20	532
20	516
20	525
20	533
20	358
20	515
20	299
20	526
20	517
20	521
20	512
20	293
20	107
20	494
20	530
20	522
20	519
20	529
20	528
21	271
21	554
21	537
21	555
21	322
21	563
21	249
21	539
21	560
21	566
21	534
21	24
21	568
21	549
21	558
21	540
21	545
21	536
21	556
21	329
21	232
21	541
21	561
21	544
21	535
21	552
21	103
21	551
21	542
21	454
21	431
21	108
21	562
21	564
21	368
21	548
21	435
21	557
21	550
21	559
21	547
21	323
21	543
21	546
21	146
21	565
21	538
21	553
21	567
22	580
22	587
22	585
22	571
22	591
22	231
22	341
22	574
22	576
22	582
22	584
22	509
22	169
22	575
22	577
22	213
22	569
22	583
22	91
22	590
22	505
22	485
22	131
22	593
22	586
22	589
22	570
22	578
22	572
22	573
22	581
22	347
22	579
22	588
22	592
23	163
23	461
23	607
23	610
23	596
23	602
23	345
23	597
23	601
23	606
23	94
23	609
23	603
23	604
23	608
23	598
23	605
23	91
23	595
23	600
23	594
23	243
23	599
24	480
24	620
24	613
24	339
24	169
24	614
24	622
24	619
24	624
24	615
24	157
24	623
24	633
24	628
24	533
24	617
24	616
24	629
24	625
24	631
24	621
24	316
24	612
24	632
24	261
24	634
24	446
24	611
24	630
24	618
24	626
24	78
24	627
25	240
25	635
25	655
25	665
25	642
25	641
25	661
25	658
25	578
25	218
25	650
25	367
25	651
25	660
25	647
25	516
25	644
25	359
25	586
25	648
25	645
25	636
25	638
25	654
25	653
25	656
25	46
25	102
25	664
25	133
25	42
25	663
25	639
25	662
25	649
25	659
25	637
25	643
25	657
25	652
25	456
25	246
25	646
25	640
26	470
26	692
26	689
26	693
26	668
26	677
26	678
26	672
26	673
26	201
26	688
26	318
26	408
26	467
26	685
26	675
26	676
26	684
26	86
26	686
26	670
26	10
26	48
26	682
26	423
26	679
26	691
26	338
26	680
26	683
26	687
26	368
26	667
26	674
26	690
26	30
26	681
26	671
26	666
26	669
27	702
27	481
27	706
27	698
27	528
27	254
27	701
27	700
27	705
27	704
27	29
27	703
27	707
27	696
27	469
27	422
27	694
27	697
27	695
27	699
28	714
28	721
28	232
28	498
28	720
28	712
28	726
28	724
28	715
28	725
28	718
28	483
28	579
28	330
28	713
28	710
28	719
28	708
28	711
28	716
28	709
28	717
28	663
28	226
28	723
28	722
29	732
29	733
29	728
29	739
29	738
29	506
29	182
29	730
29	727
29	465
29	740
29	593
29	735
29	78
29	741
29	736
29	731
29	737
29	234
29	734
29	729
30	763
30	758
30	749
30	747
30	752
30	83
30	765
30	761
30	750
30	114
30	453
30	742
30	242
30	743
30	757
30	760
30	756
30	754
30	762
30	759
30	733
30	753
30	311
30	572
30	339
30	748
30	751
30	755
30	746
30	694
30	764
30	745
30	265
30	744
31	775
31	783
31	618
31	776
31	770
31	777
31	768
31	769
31	767
31	432
31	786
31	728
31	497
31	774
31	772
31	788
31	157
31	416
31	784
31	238
31	742
31	778
31	782
31	787
31	187
31	766
31	779
31	789
31	773
31	771
31	785
31	186
31	781
31	780
32	795
32	592
32	790
32	796
32	811
32	803
32	802
32	808
32	791
